0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.971640,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.960644,1.022740,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.970120,0.925053,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994635,0.945939,0.960237,1.022560,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.708218,0.746954,0.849408,0.693168,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931484,0.902271,0,0.946871,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.170520,1.086320,1.281790,1.164460,1.034787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990126,1.005710,1.500000,0,0,0,0.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.021000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.019530,0.946914,0.906849,0,0,0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989844,0.973384,0.897362,1.013060,1.004900,0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1.002350,0.959340,0.726255,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999268,0.945520,0.859764,1.005320,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.107274,0,0.855134,0,0,0,1.008692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.880880,0,0.831229,0,0,0,1.010126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.880973,0,0.808310,0,0,0,1.011501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.881067,0,0.786323,0,0,0,1.012821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.881161,0,0.765171,0,0,0,1.014089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
